order_id,customer_id,order_date,product_id,product_name,category,order_value,discount_pct,is_returned,ab_group,converted,retained_30d
O000902,C_6020047,2021-04-23,B08HTZKMJ5,"Lash Lift Kit,Cuckoo Upgraded Eyelash Lift Kit,Eyelash Perm Kit,Professional Semi-Permanent Curling Perming Wave Suitable For Salon,Lash Lift",All Beauty,45.89,0.0,0,control,1,1
O000903,C_6020047,2021-04-18,B08QYW2FJ2,Fog-free Dental Mirror and 4 Pieces of Stainless Steel Dental Pick Professional Oral Care Kit for Family including Dogs Oral Care,All Beauty,27.6,0.12,0,treatment,1,1
O000904,C_6020047,2021-02-24,B08L632WH7,anmas rucci Acrylic Nail Art Tools Kit Set Colorful Glitter Nail Rhinestones Acrylic Nail Art Curved Tweezer 3D Nail Butterfly Sticker Manicure Color Rhinestones #F,All Beauty,17.84,0.07,0,control,0,1
O000905,C_6020047,2020-10-26,B08G15JBYN,"Butterfly Nail Art Decals Water Transfer Stickers, 22 Sheets Butterfly Nail Sticker DIY Nail Decals, 2 Set Butterfly Nail Glitter Holographic Stickers Reflected Butterfly Designs for Nails Supply",All Beauty,23.15,0.0,0,control,1,0
O000906,C_5657564,2019-10-24,B01FS5PJNE,"Sarah Jessica Parker Lovely Shower Gel | SJP Body Wash for Women, 6.7 oz/200 mL",All Beauty,17.78,0.02,0,treatment,0,0
O000907,C_3975023,2021-06-22,B08Z3J6J56,"Wax Strips Hair Removal Ready-To-Use Waxing Strips for Body Bikini Brazilian Hair Removal Wax Strips, Women Men At ​Home Waxing Kit,12 Wax Strips+2 Wax Wipes (Pink)",All Beauty,134.94,0.11,1,control,0,0
O000908,C_3975023,2021-06-22,B08XJZR3S9,MICPANG Electric Eyebrow Trimmer Precision Electric Eyebrow Razor for Women Battery-Operated Facial Hair Remover with Comb (Pink),All Beauty,36.87,0.11,0,control,1,0
O000909,C_3975023,2021-06-11,B0919LJ9WT,"18 Pack Hair Ties,Spiral elastics, Multi Color Hair Scrunchies, No Crease Spiral Hair Elastics,Hair ties for women",All Beauty,23.94,0.22,0,control,0,0
O000910,C_6110118,2021-09-05,B095H936ZB,Sallcks Long Black Wavy Wigs for Women Long Curly Wavy Wig with Blonde Highlight Middle Part Cosplay Halloween Synthetic Hair Full Wig for Women (Black Blonde),All Beauty,30.58,0.02,0,control,0,0
O000911,C_6110118,2021-01-16,B08CVTNQP1,"Disney Frozen - Townley Girl Mega Nail Set with Nail Dryer Foldable Gift Set for Parties, Sleepovers and Makeovers",All Beauty,11.4,0.05,0,control,1,0
O000912,C_6110118,2021-01-09,B08JZD8HN4,"12 Sheets 3D Iridescent Butterfly Nail Art Stickers for Fingernail Toenail, Self-Adhesive Butterfly Nail Decals, Holographic Glittery Butterfly Nail Decorations for Women Girls",All Beauty,33.31,0.14,0,control,1,1
O000913,C_6110118,2020-08-12,B07Z548TKH,"Face and Body Paint Kit By Color Technik 24 Professional Oil Based Flash Colors, 2 Sets of 12 Color Palettes, 6 Paint Brushes 70 Stencils 2 Sponges Non-Toxic For Adults & Kids Halloween Painting Party",All Beauty,20.63,0.03,0,control,0,1
O000914,C_6110118,2020-04-11,B07VQR3W3Z,"Hair Scrunchies for women,Including 3 Pcs Long Silk Satin Hair Scarf & 3 Pcs Bunny Ear Scrunchies & 3 Pcs Elastic Hair Bands Scrunchy and 7Pcs Pearl Hair Clips,(16Pcs/9Colors)",All Beauty,20.76,0.06,0,treatment,0,0
O000915,C_6110118,2020-03-14,B082MDFNZM,"Baasha 4 Pcs Paddle Brush Set, Detangling Brush and Hair Comb Set, Thick Hair Brush Set for Men & Women, No More Tangle Hairbrush Comb Set, Hair Care Gift Set Hair Brush Comb Set",All Beauty,28.41,0.0,0,treatment,1,0
O000916,C_6110118,2020-03-09,B082TSD9HN,8 Pcs Unicorn Butterfly Hair Clips Alligator Glitter Barrette Hair Clips For Little Girls (as pic),All Beauty,30.04,0.23,0,treatment,1,0
O000917,C_6110118,2020-03-07,B07XVNJFNF,"100pcs Premium Quality Hair Clips, 20 Glossy Colors Snap Hair Clips, 2 Inch Hair Barrettes with Perfect Grip, Durable Colorful Hair Clips with Smooth Edges for Kids, Girls, Women",All Beauty,5.29,0.21,0,control,0,1
O000918,C_6110118,2020-01-29,B081M5R5L5,"QIC 4D Silk Fiber Lash Mascara, Fiber Mascara, Waterproof Mascara, Natural Thick Thickening and Lengthening Mascara Lasting All Day",All Beauty,9.35,0.12,0,treatment,1,1
O000919,C_6110118,2020-01-23,B0815TNMTL,"Headbands Hair Bands Wraps for Women, Boho Floal Style Criss Cross for Sports Yoga Running Hiking Beauty Makeup Party Daily Decoration - 8 Pack",All Beauty,21.14,0.1,0,treatment,0,0
O000920,C_6110118,2020-01-18,B07RWRBF6K,10 PCS Rhinestone Hair Clips for Women and Ladies Shining Crystal Snap Clips Different Color Rhinestone Hair Pins Hair Barrettes for Party Wedding Daily Hair Decorative,All Beauty,9.87,0.09,0,control,1,1
O000921,C_6110118,2020-01-13,B082VS3W6R,"Nail Files and Buffers, TsMADDTs Professional Manicure Tools Kit 8pcs Nail File Set, Sanding Buffer and 100 Grit File Double Surfaces 2 in 1 Nail Tools",All Beauty,25.06,0.02,0,control,0,0
O000922,C_6110118,2019-12-27,B0828W2HXQ,KOMOREBI Snap Hair Clips 36Pcs with Hair Ties 50Pcs Beauty Candy Color Metal Hair Clips for Women girls Kids Toddlers,All Beauty,10.63,0.13,0,treatment,0,1
O000923,C_6110118,2019-12-27,B07ZYY4QSX,Aegenacess Wedding Hair Side Combs Silver Decorative Rhinestones Crystal Vintage Bridal Clips Accessories for Brides and Bridesmaids,All Beauty,16.01,0.08,0,treatment,1,0
O000924,C_6110118,2019-12-20,B07T3WQPRF,"6 Pcs Pink Baby Girl Hair Bow Clips Set, Alligator Clip Hair Accessories with Gift Box, Back to School Dress",All Beauty,19.45,0.08,0,treatment,1,1
O000925,C_6110118,2019-12-18,B07YB1CMFT,"Baby Girl Hair Clips Bows Flowers,Hair Accessories for toddler Kids Teens (Multicolored ASHXT8990 Flower)",All Beauty,9.36,0.18,0,control,0,0
O000926,C_6110118,2019-05-26,B07DPMFTLY,"PARWIN Wet & Dry Flat Iron 1 1/4 Inch Hair Straightener for Women with Tourmaline Ceramic and PTC Heating, Professional Straightening Iron, Black",All Beauty,21.79,0.2,0,control,0,0
O000927,C_6110118,2005-08-09,B000068PBJ,Norelco 8894XL,All Beauty,28.23,0.08,0,treatment,0,0
O000928,C_4743951,2020-10-27,B073T51X3V,"Prima Wipes Adult Washcloths, 48 Extra-large Wipes Per Pack (3 Packs)",All Beauty,13.7,0.16,0,control,1,1
O000929,C_2394353,2021-04-17,B08P58XSTQ,"26 pcs letters Hairpin, hair clips for women hair accessories, DIY barrettes",All Beauty,8.34,0.07,0,control,1,0
O000930,C_2394353,2021-03-25,B08NC4378M,Plant Therapy Natural Acetone Free Nail Polish Remover 6 fl oz One Touch Dispensing Bottle with Flip Top Cap Tropical Flower Scent,All Beauty,17.19,0.17,0,treatment,1,0
O000931,C_2969905,2016-10-11,B0C3LVTX2V,ANOGOL Free Cap + Purple Mix Pink Cosplay Wig with Ponytail for Cosplay Costume Party Halloween,All Beauty,18.45,0.08,0,treatment,0,0
O000932,C_2969905,2016-07-18,B01HCHPY1S,Dragonhawk Rotary Tattoo Machine Space Aluminum Machine for Tattoo Artists Coloring Black,All Beauty,37.13,0.0,0,control,1,1
O000933,C_2969905,2016-07-18,B003NTFDFM,"Super Detox - Organic Deep Pore Facial Cleanser with Activated Charcoal, Green Tea, and Argan Oil 4.3 oz",All Beauty,20.76,0.16,0,control,1,0
O000934,C_2969905,2016-07-09,B002E4VK40,"Rose Crystal Organic Rosewater Hydrating Facial Toner with Essential Oils, Pomegranate, and Rose Quartz Gem Elixir by Angel Face Botanicals",All Beauty,5.55,0.12,0,control,0,0
O000935,C_2969905,2016-06-30,B01EUISB9Y,Argus Le Waterproof Electric Facial and Body Cleansing Brush Facial Massager Natural Face Cleanser for Women & Men- Stimulate Collagen - Pore Minimizer - Acne Scar Treatment -Reveal a Youthful Skin,All Beauty,52.93,0.0,0,control,1,0
O000936,C_2969905,2016-04-20,B018YFOSIW,"Bath Gift Set for Her Blackberry Sage - Organic with Soap Bar, Bubble Bath, Sugar Scrub & Bath Pillow - Top Birthday and Christmas Gift Ideas for Women",All Beauty,16.4,0.04,0,treatment,1,1
O000937,C_2969905,2015-12-26,B012Q9NGE4,"Moroccan Argan Oil Shampoo, 8 Fl Oz - Smooths and Repairs - Sulfate Free - Natural - Imported from Morocco by Pure Body Naturals",All Beauty,34.3,0.17,0,control,1,1
O000938,C_6269642,2021-03-30,B0791LZNK9,"DESIGNLINE Root Boost Volumizing Foam, 9 oz - Regis Ultra-Firm Hold Volumizer Mousse Style Spray",All Beauty,43.47,0.0,0,treatment,0,1
O000939,C_2307596,2022-05-24,B09Y4T49MG,Find Your Happy Place Moisturizing Body Lotion Sunkissed Ocean Waves 10 fl oz,All Beauty,20.23,0.12,0,treatment,0,1
O000940,C_2307596,2021-12-05,B07RRR2PJ4,"Vila Tweezers for Eyebrows, 4 Inches, Stainless Steel with 25-Degree Slanted Tip Plucker, Useful for Pulling Splinters, Ingrown Hair, or Picking up Tiny Objects",All Beauty,12.87,0.09,0,treatment,1,0
O000941,C_9692916,2021-04-08,B07Y2WSGVW,"Pursoma Beyond The Body After the Class Post Workout Soak, 9 oz",All Beauty,52.1,0.13,0,treatment,0,1
O000942,C_9692916,2019-12-23,B0819CS9D7,12 Packs 8 x 6 Inches Blank Makeup Bags Cotton Canvas Pencil Pouches with Zipper Multi-Purpose Travel Toiletry Bag,All Beauty,19.69,0.18,0,treatment,0,0
O000943,C_9692916,2013-08-01,B00B0UGRKG,Set of 6 Fashion Headbands Fabric Wrapped Plastic Hair Bands #44108,All Beauty,8.49,0.02,0,control,1,1
O000944,C_8988340,2016-02-05,B012Q9NGE4,"Moroccan Argan Oil Shampoo, 8 Fl Oz - Smooths and Repairs - Sulfate Free - Natural - Imported from Morocco by Pure Body Naturals",All Beauty,32.24,0.05,0,control,1,0
O000945,C_5909248,2021-08-28,B081JXSP48,Sorry Mom Tato Lotion Aftercare Cream - Tattoo Brightener & Moisturizer to Revive & Refresh Tattoos - Tattoo Lotion Color Enhancement - Tattoo Balm & Enhancing Lotion for Daily Tattoo Care (3.4 oz),All Beauty,24.24,0.11,0,treatment,1,1
O000946,C_5909248,2020-03-28,B07WNBZQGT,SERUM By MERLOT - RESVERATROL - NATURAL ANTI-AGING - DAMAGE CORRECTOR - BOOST COLLAGEN - 1 FL OZ. - DARK CIRCLE CORRECTOR -,All Beauty,23.14,0.2,0,control,0,0
O000947,C_5909248,2016-11-28,B01LZ8SL9N,Finalmation Pet Desheding Tool - Dog & Cat Brush Glove - Gentle Grooming Mitt Your Pet Bath Brushes,All Beauty,20.04,0.15,0,treatment,1,0
O000948,C_2147205,2019-05-02,B07JJHCQPF,Binwwede Simple Velvet Cross Hair Hoop Retro Middle Knot Wide Edge Headband (Black),All Beauty,22.42,0.21,0,control,1,0
O000949,C_6902673,2018-12-17,B077W2RCN7,Dermacol Make-up Cover - Waterproof Hypoallergenic Foundation 30g 100% Original Guaranteed (207),All Beauty,23.54,0.02,0,treatment,0,0
O000950,C_3643209,2020-10-06,B07ZS7K6GZ,"Amope Pedimask Foot Sock Mask (1 Pair), Blend of Moisturizers Lavender Oil Essence (Pack of 3)",All Beauty,12.26,0.0,0,treatment,1,0
O000951,C_3402889,2021-01-11,B01HN7GN9E,IROIRO Premium Natural Semi-Permanent Hair Color 105 Plum (8oz),All Beauty,13.05,0.05,0,control,0,0
O000952,C_1682215,2022-08-08,B00C0YZBJE,Salerm Color Reverse,All Beauty,19.39,0.08,0,control,0,0
O000953,C_1682215,2021-07-21,B08QMK58J6,"HOMOST Glow in The Dark Cat Eye Gel Nail Polish Set, 6PCS Magnetic Gel Nail Polish Set with Magnet (Black Gel Base Not Included)",All Beauty,10.27,0.19,0,treatment,0,0
O000954,C_1682215,2021-06-06,B08D38R8GY,12 Pieces Silicone Stir Sticks Silicone Stirring Rods with Silicone Makeup Brush Silicone Epoxy Brush for Cosmetic Epoxy Paint Glitter Tumblers DIY Crafts (4 Inch),All Beauty,44.23,0.03,0,treatment,0,0
O000955,C_3837939,2021-02-27,B08D9CK7NM,"Aivwis 100 PCS Baby Hair Ties, Cotton Mini Hair Ties, Soft Seamless Small Hair Ties, Elastic Ponytail Holders, for Baby Toddlers Girls Kids, 1 Inch in Diameter (Spring Color)",All Beauty,9.49,0.14,0,control,1,0
O000956,C_4294474,2021-07-21,B08T5RVSD9,Msmofei Make up Brushes 14PCs Makeup Brush Set Professional Premium Synthetic Foundation Blending Face Powder Eye Shadows Blush Makeup Brush Kit Green Comestic Brushes with Green leather Case,All Beauty,30.09,0.0,0,control,1,0
O000957,C_4294474,2021-02-28,B08RHMK2GL,"Jade Roller for Face, Eye, Neck Stone Face Massager for Women Skin Care at Home Anti-Aging Gemstone Face Roller",All Beauty,33.3,0.01,0,treatment,0,0
O000958,C_4294474,2021-02-28,B07JC3GQQM,"ikoo Don't Apologize Volumizing Conditioner for Fine, Thin or Flat Hair, Adds Volume, Body & Thickens, Cruelty Free, Vegan, Paraben Free, Silicone Free, Travel Size - 3.4 Fl Oz",All Beauty,7.27,0.14,0,control,0,0
O000959,C_4294474,2020-12-12,B08MFT9ZZ9,Solpri Shield Lemongrass & Tea Tree Foot Salt Soak for Fungus Athlete's Foot Dry Cracked Feet 1 lb (16 oz),All Beauty,26.81,0.12,0,treatment,0,1
O000960,C_4294474,2020-10-28,B08BCK4KPS,"Permanent Hair Removal for Women,Painless Hair Removal device with 500000 flashes ice function,Laser Hair Removal is used for Body Armpits Back Legs Arms Face Bikini Line (Green)",All Beauty,28.23,0.1,0,treatment,0,0
O000961,C_4294474,2020-10-18,B08G5YVHQP,"Panama Jack Sunscreen Lip Balm - SPF 45, Tropical & Mango 6 Pack Plus, Broad Spectrum UVA-UVB Sunscreen Protection, Prevents & Soothes Dry, Chapped Lips",All Beauty,11.76,0.0,0,control,0,1
O000962,C_4294474,2020-10-10,B08DXLRTSB,"Laloirelle Luminous Face Oil - Organic Pomegranate Oil, Cacao Oil Infused W/Brightening White Peony Root, Marigold Flower, Lotus Leaf - Glowing Skin That Feels Hydrated, Plump and Firm - 1.0 fl oz",All Beauty,7.19,0.09,0,treatment,0,1
O000963,C_4294474,2020-08-09,B08C24Q6LB,"JDO Eyelash Curler and 4D Silk Fiber Lash Mascara Value Set-Lash Curler with Refill Pads for No Pinching or Pulling, Mascara Natural Thickening- Long Lasting Waterproof & Smudge-Proof",All Beauty,31.81,0.06,0,treatment,0,0
O000964,C_4294474,2020-08-02,B089RLLT5C,Purple Hair Mask for Blonde with Keratin & Jojoba Oil - Platinum & Silver Hair - Instantly Eliminate Brassiness & Yellows - Made in USA - Hair Toner - Bleached & Highlighted Hair - Sulfate Free - 8 oz,All Beauty,32.76,0.1,0,treatment,0,0
O000965,C_4294474,2020-07-01,B07DKRK8ZW,"CESTLV Bamboo Charcoal Toothbrush + Toothpaste Kit (10 Pack Bulk), Hotel Amenities for Guest & Travel, BPA Free, Individually Boxed Dental Kits, Recyclable",All Beauty,31.49,0.0,0,treatment,1,1
O000966,C_4294474,2020-06-26,B01EK2F1PC,lilah b. - Bronzed Beauty Bronzer Duo - b. sunkissed - Multipurpose Bronzer Duo to Highlight + Contour and Blend,All Beauty,32.24,0.01,0,control,0,0
O000967,C_4294474,2020-05-23,B07RZZKXZZ,"I WOKE UP LIKE THIS Turn-over Rice Perfect Oil Foam Cleanser – A Hypoallergenic Cleansing oil, Foaming Face Wash with Rice Bran Extract. Makeup Removal, Deep Facial Cleansing for Sensitive Skin",All Beauty,20.53,0.07,0,treatment,1,0
O000968,C_4294474,2020-02-27,B07SQ1LK53,"Lovrio 20"" 20 Pcs 50g Glue Hair Extensions Piano Color Dirty Blonde mixed with Light Golden Blonde P18-22 Seamless in Human Hair Hair Extensions With Adhensive Tape",All Beauty,43.55,0.16,0,control,0,0
O000969,C_4294474,2020-01-19,B0749FXL1T,"Organic Labs - Eyelash & Eyebrow Growth Serum - Enhancer Treatment to Grow Natural, Lush, Lavish Eyelashes & Eyebrows - Best Rapid Brow & Lash Boost for Longer, Fuller Lashes and Thicker Brows",All Beauty,17.09,0.12,0,treatment,0,1
O000970,C_4294474,2019-12-21,B07J2QZBTP,"C.O. Bigelow No. 007 Dr Hiosous Quince Hand Lotion, 4 Ounces",All Beauty,26.87,0.16,0,treatment,1,1
O000971,C_4294474,2019-10-07,B076DBLG1K,"Natural Solution Himalayan Pink Salt Body Scrub with Organic Marula Essential Oil, Moisturizes and Nourishes Face & Skin - 12.3 Oz",All Beauty,8.62,0.15,0,control,1,0
O000972,C_0671755,2020-07-13,B08977LTB1,"Hair Cutting Scissors,Professional 7 inch Hairdressing Barber Scissors Hair Cutting Salon Shears for Men and Women,100% Stainless Steel Rust Resistant Hair Scissors,scissors for hair",All Beauty,39.91,0.09,0,treatment,0,0
O000973,C_7646893,2021-06-27,B0952LTVVB,Oreola Wire Hair Extensions 20 Inch 120 Gram Invisible Fish Line Hair Extensions Straight Ombre Natural Black Mixed Medium Brown Color #RP1B-6/1B,All Beauty,13.6,0.19,0,treatment,1,0
O000974,C_1218381,2020-07-23,B082WXHH4D,MQNY Jelly Plumpling Water Tint #02 Dahong Red 0.33 Ounce,All Beauty,49.0,0.11,0,treatment,0,0
O000975,C_6105716,2022-07-29,B07N8JMJGY,EarthWise Aromatics Lemon Balm - 100% Natural - 1 lb (16oz),All Beauty,29.25,0.0,0,treatment,0,0
O000976,C_3267132,2021-03-01,B08P6ZVFDW,"M-BOX Hair 12 Inch Wavy Bob Wig with Bangs Short Curly Bob Wigs Shoulder Length Synthetic Wigs for Women Burgundy Fluffy Pastel Colored Wigs for Girls (12"",#bug)",All Beauty,38.16,0.04,0,treatment,1,0
O000977,C_1393367,2021-11-04,B07XN46M34,2 Packs Stainless Steel Soap Hand Odor Remover Bar Eliminating Smells Like Onion Garlic Scents from Hands and Skin Kitchen Gadgets,All Beauty,5.2,0.22,0,control,0,0
O000978,C_7945477,2020-09-28,B07T8LY2K5,"Tattoo Practice Skin Silicone Pads, SOTICA 5Pcs 3MM Thick 7.87"" x 7.87"" Blank Tattoo Skin Practice with Elastric Strap Tattoo Art Training Tattooing and Microblading Fake Eyebrows latex Practice Skins",All Beauty,10.22,0.18,0,control,1,1
O000979,C_4363917,2021-01-30,B08QZ6H2G4,6 Pack Wide Headbands Plain Turban Headband with Faux Pearl Elastic Hair Hoops for Women Velvet Head Wrap No Slip Fashion Hair Accessories for Thanksgiving Day Birthday Party Gifts,All Beauty,20.43,0.15,0,treatment,1,0
O000980,C_1783644,2020-06-27,B07M5HB65T,"Lash Ease One Step Fiber Building Mascara- Black, Buildable Volume, Lengthens Natural Eyelashes, Lightweight, All Day Wear, 0.38oz",All Beauty,13.98,0.05,0,treatment,0,1
O000981,C_1783644,2020-02-21,B07V44KKPJ,SIQUK 9 Pieces Bow Knot Headband Wide Headbands with Bow Knotted Headband for Women and Girls,All Beauty,55.32,0.12,0,treatment,1,0
O000982,C_1783644,2019-09-04,B07S5GYK14,"Belifu Ionic Hair Straightener Brush Dual Voltage with Silicone Mat Pouch for Safe Storage, Straightening Comb Protect Sensitive Scalp, 30s Fast Ceramic Heating, Auto Off,with Comb Cleaner and Glove",All Beauty,75.98,0.04,0,control,1,0
O000983,C_8121330,2019-05-06,B07D9FTBCR,SKYMORE 4pcs Metallic Nail Polish Set Nail Art Kit Beauty Nail Art Set For Women Lady Girls,All Beauty,23.61,0.19,0,treatment,1,1
O000984,C_6982063,2022-02-22,B09G3KBK7Y,"Boiess Colognes Poppy mint For Moms, Babies & Kids | Natural Eau de Cologne | Clean & Fresh Scent | Children Fragrance For Soft & Sensitive Skin | Easy Use, Gentle on Baby | Size: 8.5 FL Oz",All Beauty,20.95,0.11,0,treatment,0,0
O000985,C_6982063,2021-10-20,B0966F9JZ1,"Begins Big Hair Claw Clips Claw Hair Clips for Women Girls, Durable Plastic Metal Spring Non- Stick MaterialFemale hair accessories , Strong Hold Jumbo Hair Jaw Clips,12Colors Available (Pack of 12)",All Beauty,17.04,0.12,0,treatment,1,1
O000986,C_6982063,2021-05-15,B01MA3LXIL,"Spanature Green Tea Hand & Body Lotion Travel Size Selection, 4 Pack, Revitalizing Moisturizer for Rough and Dry Skin, Nourishing and Gentle for All Skin Types, Made In Korea - 75 ml/2.53oz",All Beauty,15.34,0.1,0,treatment,1,0
O000987,C_6982063,2021-04-13,B08RD4MQT6,26 Inches Long Hair,All Beauty,29.33,0.07,0,control,1,0
O000988,C_6982063,2020-09-30,B08DRNK7PS,"10 Pairs Reusable Magnetic Eyelashes and 2 Tubes of Magnetic Eyeliner Kit, Upgraded 3D 5D Natural Look Magnetic Fake Lashes and Liner Set - No Glue Need",All Beauty,58.09,0.05,0,treatment,1,0
O000989,C_6982063,2020-08-22,B089R7S73D,"Bath Bombs, SAZEN Bath Bomb with Natural & Organic Essential Oils, Shea Coconut Butter for Skin Moisturize, Bubble Spa Bath, Birthday Mothers Day Christmas Handmade Gift Set for Women Kids Her Him",All Beauty,20.34,0.05,0,control,1,0
O000990,C_6982063,2020-07-30,B0BTJ6SYKB,"Shakira Perfumes - Dance for Women - Long Lasting - Femenine, Charming and Modern Perfume - Fruity Floral Notes - Ideal for Day Wear - 1.7 Fl Oz",All Beauty,26.53,0.03,0,treatment,1,1
O000991,C_6982063,2020-06-20,B087M39FJF,21°C 4 Pieces Detangling Brush and Hair Comb Set Knots Detangler Easy to Clean for Kinky Wavy Curly Coily Wet Dry Oil Thick Long Natural Hair(Pink),All Beauty,27.86,0.12,0,control,0,1
O000992,C_6982063,2020-06-11,B087D7MVHB,"2-Pack Puretize 16.9 Oz Hand Sanitizing Gel w/Pump Tops - Extra Strength 70% Ethyl Alcohol - Moisturizing Formula with Aloe Vera, Vitamin E & Botanical Extracts - Quick Drying Formula",All Beauty,38.72,0.04,0,control,0,0
O000993,C_6982063,2020-01-17,B082MTTFZD,"Wow the Crowd Eyelash Growth Serum for Full, Luscious, Long and Thick Lashes - Natural Formula (7mL), Clinically and Dermatologist Tested - Boost and Enhance Eyelashes and Brows",All Beauty,35.75,0.08,0,control,1,0
O000994,C_6982063,2019-12-24,B07NPWK167,"13.5 fl. Oz. Goat Milk Facial Cleanser, Moisturizing Face Wash for Women, Hydrating Natural Face Wash, Anti-aging Face Wash, Face Wash for Aging Ski",All Beauty,15.15,0.04,0,control,0,0
O000995,C_6982063,2019-10-24,B00TK0VV68,"Embryolisse Eau de Beaute Rosamelis Face Toner, 6.76 Fl Oz",Premium Beauty,18.64,0.03,0,treatment,0,1
O000996,C_6982063,2019-09-15,B07V9MKX7H,"Eye Mask for Puffy Eyes,Under Eye Patches,Dark Circles Under Eye Treatment,Eye Masks& Puffy Eyes Treatment, Eye Mask for Dark Circles（60 PCS)",All Beauty,7.57,0.05,0,treatment,0,0
